 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name, Schedule run date,Day, Week
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:17,1,1
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/4/2015 10:47,1,1
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/5/2015 9:23,1,1
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/6/2015 9:37,1,1
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/9/2015 12:49,1,1
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 13:09,1,1
gw78x163,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/12/2015 12:50,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:49,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:43,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/2/2015 10:40,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:17,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/4/2015 10:47,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/5/2015 9:23,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/6/2015 9:37,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/9/2015 12:49,1,1
gw78x164,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 13:09,1,1
gw78x165,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:49,1,1
gw78x165,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:43,1,1
gw78x166,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:49,1,1
gw78x166,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:43,1,1
gw79x167,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:45,1,1
gw79x167,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:42,1,1
gw79x168,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:45,1,1
gw79x168,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:42,1,1
gw79x169,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:45,1,1
gw79x169,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:42,1,1
gw79x170,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:45,1,1
gw79x170,UOG,3XTG,w,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:42,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:27,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:35,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:44,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:22,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/2/2015 10:20,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:20,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/4/2015 10:31,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/5/2015 9:10,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/6/2015 9:37,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/9/2015 13:10,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 12:57,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/12/2015 12:48,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/13/2015 13:16,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/16/2015 10:25,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/16/2015 10:26,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/17/2015 10:20,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/18/2015 10:15,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/19/2015 10:13,1,1
gt80x171,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/20/2015 9:58,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:27,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:35,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:44,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:22,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/2/2015 10:21,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:20,1,1
gt80x172,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/4/2015 10:31,1,1
gt80x173,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:27,1,1
gt80x173,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:35,1,1
gt80x173,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:44,1,1
gt80x173,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:22,1,1
gt80x173,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/2/2015 10:21,1,1
gt80x173,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:20,1,1
gt81x175,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 14:04,1,1
gt81x175,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/12/2015 14:21,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:46,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:40,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/2/2015 10:32,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:28,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/4/2015 10:56,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/5/2015 9:43,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/6/2015 9:22,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/9/2015 12:58,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 14:04,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/12/2015 14:21,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/13/2015 14:40,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/16/2015 10:15,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/17/2015 10:25,1,1
gt81x176,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/18/2015 10:23,1,1
gt81x177,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:46,1,1
gt81x177,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:40,1,1
gt81x177,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/2/2015 10:32,1,1
gt81x177,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/3/2015 10:28,1,1
gt81x178,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 10:46,1,1
gt81x178,UOG,3xTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 10:40,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/24/2015 11:42:40,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/23/2015 11:39:57,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/20/2015 11:06:48,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/19/2015 11:21:34,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/18/2015 11:33:08,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/17/2015 11:40:21,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/16/2015 11:36:19,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/13/2015 14:19:36,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/12/2015 13:52:46,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 14:02:47,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/09/2015 13:42:04,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/06/2015 10:42:01,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/05/2015 10:24:08,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/04/2015 11:48:34,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:10,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:34,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:10,1,1
gt82x179, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 11:56:09,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:10,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:35,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:10,1,1
gt82x180, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 11:56:09,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/11/2015 14:02:48,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/09/2015 13:42:05,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/06/2015 10:42:02,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/05/2015 10:24:09,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/04/2015 11:48:35,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:10,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:35,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:11,1,1
gt82x181, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/29/2015 11:56:09,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/09/2015 13:42:05,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/06/2015 10:42:02,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/05/2015 10:24:10,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/04/2015 11:48:35,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/03/2015 11:19:11,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,2/02/2015 11:30:35,1,1
gt82x182, UOG,3XTG,t,F,4,Mouse PAL Punish Incorrect Training v3,1/30/2015 11:55:11,1,1
 lt79x141, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt79x141, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt79x141, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt80x142, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt80x142, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150119,1,1
 lt80x142, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt80x142, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150118,1,1
 lt80x142, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt80x142, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150119,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150120,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150122,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150125,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150126,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150127,1,2
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150128,1,2
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150130,1,2
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150202,1,2
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150203,1,2
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150205,1,3
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt81x143, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150118,1,1
 lt81x143, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150206,1,1
 lt81x143, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150209,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150119,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150120,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150122,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150125,1,1
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150126,1,2
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150127,1,2
 lt82x144, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt82x144, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150128,1,1
 lt82x144, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150130,1,1
 lt83x145, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt83x145, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt83x145, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150127,1,2
 lt83x145, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150128,1,2
 lt84x146, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt84x146, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt84x146, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt84x146, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lt84x146, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt84x146, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lt84x146, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt84x146, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt85x147, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt85x147, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150119,1,1
 lt85x147, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150120,1,1
 lt85x147, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150122,1,1
 lt85x147, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt85x147, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150118,1,1
 lt85x147, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt85x147, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt86x148, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt86x148, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150122,1,1
 lt86x148, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt86x148, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150118,1,1
 lt86x148, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150119,1,1
 lt86x148, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150120,1,1
 lt86x148, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt86x148, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt86x148, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150127,1,1
 lt86x148, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150128,1,1
 lt86x148, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150130,1,1
 lt86x148, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150202,1,2
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150120,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150122,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150125,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150126,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150127,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150128,1,2
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150118,1,1
 lt87x149, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150119,1,1
 lt87x149, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150130,1,1
 lt87x149, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150202,1,1
 lt88x150, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt88x150, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt88x150, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt88x150, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lt88x150, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt88x150, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lt89x151, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt89x151, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt89x151, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150127,1,2
 lt89x151, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150128,1,2
 lt90x152, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt90x152, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt90x152, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt90x152, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lt90x152, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt90x152, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lt90x152, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt90x152, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt91x153, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt91x153, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lt91x153, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt91x153, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lt91x153, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lt92x154, UWO, 3XTG, t, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lt92x154, UWO, 3XTG, t, M,4, Mouse PAL Must Initiate Training v3,20150122,1,1
 lt92x154, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lt92x154, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150118,1,1
 lt92x154, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150119,1,1
 lt92x154, UWO, 3XTG, t, M,4, Mouse PAL Must Touch Training v3,20150120,1,1
 lt92x154, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lt92x154, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150126,1,1
 lt92x154, UWO, 3XTG, t, M,4,Mouse PAL Punish Incorrect Training v3,20150127,1,1
 lw65x127, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw65x127, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw65x127, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw65x127, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw65x127, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw65x127, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lw66x128, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw66x128, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw66x128, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw66x128, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw66x128, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw66x128, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150122,1,1
 lw66x128, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150125,1,1
 lw67x129, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw67x129, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
 lw67x129, UWO, 3XTG, w, M,4, Mouse PAL Must Touch Training v3,20150114,1,1
 lw67x129, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150119,1,1
 lw67x129, UWO, 3XTG, w, M,4,Mouse PAL Punish Incorrect Training v3,20150120,1,1
 lw68x130, UWO, 3XTG, w, M,4, Mouse PAL Initial Touch Training v3,20150113,1,1
 lw68x130, UWO, 3XTG, w, M,4, Mouse PAL Must Initiate Training v3,20150118,1,1
